"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"12083","5","1024","73","0","2024","2","",1924,9841,9783,9719,136374910,13720978,119876,1073,"",0.90,0.56,0.56,0.57,0.44,0.61,0.63,0.79,"",-52,-2.6,-248,-2.5,-227,-2.3,-316,-3.1,6740534,5.2,-1315117,-8.7,-11735,-8.9,80,8.1
"12085","1","1024","73","0","2024","2","",1,6,6,7,97441,0,0,1183,"",1.04,0.17,0.17,0.20,0.13,0.00,0.00,0.76,"",0,0.0,-3,-33.3,-3,-33.3,-2,-22.2,-78948,-44.8,0,0.0,0,0.0,-325,-21.6
"12085","5","1024","73","0","2024","2","",1809,11270,11390,11512,171424696,15659183,93413,1158,"",1.13,1.00,1.02,1.05,0.79,1.01,0.74,0.77,"",63,3.6,457,4.2,391,3.6,429,3.9,11171610,7.0,-273611,-1.7,1878,2.1,34,3.0
"12086","1","1024","73","0","2024","2","",2,259,256,259,9090567,0,0,2710,"",0.13,0.44,0.44,0.45,0.60,0.00,0.00,1.37,"",0,0.0,0,0.0,-5,-1.9,-2,-0.8,299862,3.4,0,0.0,0,0.0,113,4.4
"12086","5","1024","73","0","2024","2","",30941,186587,186030,185207,4146459060,226913136,2332443,1715,"",1.19,1.02,1.02,1.03,0.92,1.03,0.98,0.90,"",125,0.4,792,0.4,47,0.0,-385,-0.2,156754678,3.9,-11096464,-4.7,-66626,-2.8,63,3.8
"12087","1","1024","73","0","2024","2","",4,135,136,136,3203149,0,0,1816,"",6.25,6.04,6.10,6.23,7.05,0.00,0.00,1.15,"",0,0.0,3,2.3,4,3.0,4,3.0,11739,0.4,0,0.0,0,0.0,-44,-2.4
"12087","3","1024","73","0","2024","2","",3,81,84,83,1300764,0,0,1210,"",1.49,2.63,2.72,2.75,3.26,0.00,0.00,1.21,"",0,0.0,9,12.5,12,16.7,7,9.2,93479,7.7,0,0.0,0,0.0,-56,-4.4
"12087","5","1024","73","0","2024","2","",942,3398,3395,3340,60786509,3884988,36158,1384,"",0.89,0.49,0.49,0.50,0.45,0.37,0.36,0.91,"",-5,-0.5,-109,-3.1,-106,-3.0,-112,-3.2,126841,0.2,-620999,-13.8,-4548,-11.2,46,3.4
"12089","1","1024","73","0","2024","2","",1,6,6,6,178233,0,0,2285,"",2.67,0.47,0.46,0.48,0.69,0.00,0.00,1.46,"",0,0.0,-1,-14.3,-1,-14.3,0,0.0,-3740,-2.1,0,0.0,0,0.0,185,8.8
"12089","3","1024","73","0","2024","2","",1,9,10,10,103260,103260,103,822,"",0.85,0.51,0.56,0.57,0.45,19.32,3.94,0.83,"",0,0.0,-1,-10.0,0,0.0,0,0.0,-22557,-17.9,-22557,-17.9,-23,-18.3,-146,-15.1
"12089","5","1024","73","0","2024","2","",673,2893,2892,2888,61111680,3845399,33549,1626,"",1.09,0.72,0.72,0.74,0.79,0.66,0.69,1.09,"",47,7.5,54,1.9,45,1.6,43,1.5,-544517,-0.9,-1069532,-21.8,-4853,-12.6,-42,-2.5
"12091","1","1024","73","0","2024","2","",12,78,80,79,1657393,0,0,1614,"",12.41,1.84,1.88,1.89,1.84,0.00,0.00,0.98,"",0,0.0,6,8.3,10,14.3,8,11.3,61134,3.8,0,0.0,0,0.0,-115,-6.7
"12091","5","1024","73","0","2024","2","",1751,16240,16263,16159,345923064,16227819,113769,1640,"",1.09,1.23,1.23,1.26,1.29,0.91,0.88,1.04,"",-1,-0.1,-112,-0.7,115,0.7,-104,-0.6,18794440,5.7,-154439,-0.9,4449,4.1,92,5.9
"12093","3","1024","73","0","2024","2","",1,3,3,2,3015,3015,3,87,"",2.29,0.37,0.37,0.25,0.03,1.33,0.25,0.11,"",0,0.0,1,50.0,1,50.0,0,0.0,1305,76.3,1305,76.3,1,50.0,21,31.8
"12093","5","1024","73","0","2024","2","",153,1933,1882,1879,20161689,2496156,15420,817,"",0.67,1.05,1.03,1.04,0.69,1.01,0.69,0.66,"",-2,-1.3,330,20.6,224,13.5,183,10.8,1881579,10.3,-264387,-9.6,-2344,-13.2,-34,-4.0
"12095","1","1024","73","0","2024","2","",1,19,19,20,341587,0,0,1359,"",0.14,0.04,0.04,0.05,0.03,0.00,0.00,0.76,"",0,0.0,7,58.3,5,35.7,6,42.9,8203,2.5,0,0.0,0,0.0,-564,-29.3
"12095","3","1024","73","0","2024","2","",2,9,10,10,272731,7000,7,2170,"",0.09,0.01,0.02,0.02,0.03,0.05,0.01,1.92,"",0,0.0,-3,-25.0,-2,-16.7,-2,-16.7,12310,4.7,7000,100.0,7,100.0,501,30.0
"12095","5","1024","73","0","2024","2","",14772,179028,179245,178134,3485743459,219106644,1888860,1500,"",1.25,1.29,1.30,1.31,1.14,1.30,1.31,0.88,"",23,0.2,573,0.3,540,0.3,138,0.1,76686079,2.2,-9988284,-4.4,-353372,-15.8,30,2.0
"12097","5","1024","73","0","2024","2","",2110,15250,15262,14960,262971472,17282534,162137,1335,"",0.95,0.90,0.90,0.91,0.90,0.74,0.72,1.00,"",32,1.5,696,4.8,900,6.3,887,6.3,41212274,18.6,1225691,7.6,-35748,-18.1,145,12.2
"12099","1","1024","73","0","2024","2","",3,127,126,125,3053992,0,0,1864,"",0.33,0.40,0.40,0.40,0.38,0.00,0.00,0.94,"",0,0.0,5,4.1,4,3.3,4,3.3,-337468,-10.0,0,0.0,0,0.0,-280,-13.1
"12099","3","1024","73","0","2024","2","",2,403,402,403,9479028,7000,189,1811,"",0.07,0.93,0.93,0.94,1.35,0.06,0.28,1.44,"",0,0.0,8,2.0,5,1.3,4,1.0,2104483,28.5,7000,100.0,189,100.0,382,26.7
"12099","5","1024","73","0","2024","2","",20138,119686,118933,119659,2753578738,142938924,1294152,1774,"",1.33,1.22,1.23,1.25,1.15,1.12,1.05,0.93,"",709,3.6,-1326,-1.1,-1636,-1.4,-1417,-1.2,-575123331,-17.3,-15056642,-9.5,-284608,-18.0,-344,-16.2
"12101","1","1024","73","0","2024","2","",1,3,3,3,56141,0,0,1440,"",0.52,0.04,0.04,0.05,0.04,0.00,0.00,0.96,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12101","3","1024","73","0","2024","2","",1,46,48,45,633350,0,0,1051,"",0.17,0.49,0.51,0.50,0.55,0.00,0.00,1.10,"",0,0.0,11,31.4,8,20.0,-6,-11.8,-3598,-0.6,0,0.0,0,0.0,-116,-9.9
"12101","5","1024","73","0","2024","2","",3523,16239,16179,16032,270472029,19962735,194911,1288,"",1.11,0.76,0.76,0.79,0.69,0.69,0.72,0.89,"",155,4.6,544,3.5,577,3.7,455,2.9,25922018,10.6,-144690,-0.7,1149,0.6,84,7.0
"12103","3","1024","73","0","2024","2","",3,11,11,11,285841,143083,143,1999,"",0.18,0.04,0.04,0.04,0.07,1.88,0.35,1.80,"",1,50.0,1,10.0,1,10.0,2,22.2,34533,13.7,21607,17.8,22,18.2,-1,0.0
"12103","5","1024","73","0","2024","2","",11220,78742,78071,77844,1556470424,90286582,905155,1531,"",1.28,1.19,1.19,1.20,1.09,1.09,1.18,0.91,"",-85,-0.8,-5656,-6.7,-5186,-6.2,-5494,-6.6,25624145,1.7,-10181495,-10.1,-68190,-7.0,124,8.8
"12105","1","1024","73","0","2024","2","",1,84,85,89,2663183,0,0,2382,"",0.46,0.69,0.70,0.75,1.14,0.00,0.00,1.60,"",0,0.0,3,3.7,3,3.7,8,9.9,327994,14.0,0,0.0,0,0.0,173,7.8
"12105","5","1024","73","0","2024","2","",3332,33777,33629,33539,494010416,62281740,348766,1129,"",0.92,0.89,0.89,0.91,0.71,1.21,0.87,0.79,"",-75,-2.2,-513,-1.5,-619,-1.8,-494,-1.5,17955258,3.8,890852,1.5,-4227,-1.2,58,5.4
"12107","1","1024","73","0","2024","2","",1,23,23,23,446309,0,0,1493,"",4.94,2.65,2.82,2.91,2.93,0.00,0.00,1.05,"",0,0.0,0,0.0,-1,-4.2,-2,-8.0,-127650,-22.2,0,0.0,0,0.0,-347,-18.9
"12107","5","1024","73","0","2024","2","",198,1147,1140,1168,17333728,1474876,12453,1158,"",0.59,0.42,0.45,0.48,0.38,0.38,0.41,0.85,"",-18,-8.3,-7,-0.6,-4,-0.3,44,3.9,2433056,16.3,63405,4.5,1767,16.5,153,15.2
"12109","3","1024","73","0","2024","2","",1,44,51,59,612335,0,0,918,"",0.23,0.69,0.79,0.94,0.72,0.00,0.00,0.90,"",0,0.0,6,15.8,9,21.4,6,11.3,104235,20.5,0,0.0,0,0.0,36,4.1
"12109","5","1024","73","0","2024","2","",2946,11343,11293,11224,201312232,15024339,143562,1372,"",1.27,0.78,0.78,0.80,0.70,0.72,0.79,0.89,"",50,1.7,645,6.0,630,5.9,536,5.0,17291991,9.4,1293035,9.4,12325,9.4,47,3.5
"12111","5","1024","73","0","2024","2","",1800,9359,9247,9215,128101459,13996751,124978,1063,"",0.98,0.70,0.70,0.74,0.55,0.81,0.78,0.77,"",16,0.9,-386,-4.0,-484,-5.0,-521,-5.4,897929,0.7,-737711,-5.0,-22539,-15.3,58,5.8
"12113","1","1024","73","0","2024","2","",1,32,32,32,886974,0,0,2132,"",1.72,1.57,1.56,1.57,2.35,0.00,0.00,1.50,"",0,0.0,-5,-13.5,-5,-13.5,-6,-15.8,21301,2.5,0,0.0,0,0.0,348,19.5
"12113","5","1024","73","0","2024","2","",985,4962,4909,5070,80968440,5707477,57607,1251,"",1.02,0.78,0.77,0.81,0.72,0.67,0.89,0.92,"",-2,-0.2,-150,-2.9,-174,-3.4,-301,-5.6,-1387040,-1.7,-141190,-2.4,8670,17.7,30,2.5
"12115","3","1024","73","0","2024","2","",1,1,1,1,28426,28426,28,2187,"",0.12,0.01,0.01,0.01,0.02,0.83,0.16,1.99,"",0,0.0,0,0.0,0,0.0,0,0.0,407,1.5,407,1.5,0,0.0,32,1.5
"12115","5","1024","73","0","2024","2","",5623,26290,26412,26276,517027440,29450222,257414,1511,"",1.25,0.94,0.95,0.97,0.86,0.79,0.78,0.91,"",748,15.3,488,1.9,754,2.9,751,2.9,44304227,9.4,285602,1.0,13906,5.7,94,6.6
"12117","3","1024","73","0","2024","2","",1,1,1,1,9818,0,0,755,"",0.14,0.01,0.01,0.01,0.00,0.00,0.00,0.68,"",0,0.0,0,0.0,0,0.0,0,0.0,2040,26.2,0,0.0,0,0.0,157,26.3
"12117","5","1024","73","0","2024","2","",4660,41183,41170,41185,801182239,46694950,469306,1497,"",1.23,1.32,1.32,1.34,1.19,1.19,1.27,0.89,"",-76,-1.6,-2160,-5.0,-2258,-5.2,-3010,-6.8,16129349,2.1,-5480600,-10.5,-1574,-0.3,114,8.2
"12119","5","1024","73","0","2024","2","",568,3349,3356,3371,62045071,3613643,46522,1421,"",1.01,0.57,0.57,0.58,0.55,0.52,0.79,0.95,"",14,2.5,-1,0.0,81,2.5,22,0.7,2057128,3.4,-839515,-18.9,8380,22.0,33,2.4
"12121","5","1024","73","0","2024","2","",124,691,681,680,8400227,996767,10140,945,"",0.63,0.39,0.39,0.39,0.30,0.46,0.45,0.77,"",-1,-0.8,-31,-4.3,-30,-4.2,-13,-1.9,1069663,14.6,-40832,-3.9,-5715,-36.0,149,18.7
"12123","5","1024","73","0","2024","2","",55,174,182,180,2489120,218441,1740,1072,"",0.52,0.21,0.22,0.21,0.19,0.22,0.19,0.88,"",-9,-14.1,-282,-61.8,-275,-60.2,-331,-64.8,-2889975,-53.7,-370915,-62.9,-2437,-58.3,200,22.9
"12125","3","1024","73","0","2024","2","",1,19,19,19,355878,0,0,1441,"",11.28,8.30,8.24,8.41,12.50,0.00,0.00,1.50,"",0,0.0,1,5.6,1,5.6,1,5.6,18346,5.4,0,0.0,0,0.0,-1,-0.1
"12125","5","1024","73","0","2024","2","",26,60,64,64,981429,78770,864,1205,"",0.56,0.12,0.12,0.13,0.10,0.17,0.35,0.83,"",-4,-13.3,-23,-27.7,-16,-20.0,-20,-23.8,-337172,-25.6,-4488,-5.4,-426,-33.0,-27,-2.2
"12127","5","1024","73","0","2024","2","",3605,19676,19486,19466,298029601,24883325,245192,1173,"",1.02,0.71,0.70,0.73,0.60,0.71,0.78,0.84,"",-117,-3.1,-126,-0.6,-196,-1.0,-312,-1.6,9228424,3.2,-105043,-0.4,-13950,-5.4,48,4.3
"12129","3","1024","73","0","2024","2","",1,0,0,0,0,0,0,0,"",3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,-1,-100.0,-7500,-100.0,-7000,-100.0,-189,-100.0,-1731,-100.0
"12129","5","1024","73","0","2024","2","",90,505,503,487,10073447,428138,3507,1555,"",0.68,0.52,0.52,0.51,0.61,0.37,0.32,1.19,"",11,13.9,20,4.1,25,5.2,3,0.6,994541,11.0,52,0.0,-1713,-32.8,107,7.4
"12131","3","1024","73","0","2024","2","",1,25,28,32,264457,0,0,718,"",0.61,1.11,1.21,1.39,0.94,0.00,0.00,0.76,"",0,0.0,3,13.6,4,16.7,9,39.1,24608,10.3,0,0.0,0,0.0,-84,-10.5
"12131","5","1024","73","0","2024","2","",907,4254,4333,4353,71539778,6138629,56456,1276,"",1.04,0.84,0.83,0.84,0.74,0.69,0.65,0.89,"",63,7.5,-36,-0.8,16,0.4,-61,-1.4,1834574,2.6,679749,12.5,2499,4.6,41,3.3
"12133","5","1024","73","0","2024","2","",85,560,572,581,7927582,562993,4439,1068,"",0.73,0.61,0.62,0.65,0.55,0.55,0.43,0.88,"",-10,-10.5,-10,-1.8,10,1.8,11,1.9,713655,9.9,2363,0.4,-407,-8.4,90,9.2
"12999","1","1024","73","0","2024","2","",9,62,62,62,1857355,0,0,2304,"",0.95,0.27,0.27,0.27,0.23,0.00,0.00,0.82,"",5,125.0,6,10.7,7,12.7,8,14.8,254826,15.9,0,0.0,0,0.0,63,2.8
"12999","2","1024","73","0","2024","2","",3,4,4,4,79541,0,0,1530,"",0.39,0.03,0.03,0.03,0.02,0.00,0.00,0.67,"",0,0.0,0,0.0,0,0.0,1,33.3,7991,11.2,0,0.0,0,0.0,29,1.9
"12999","3","1024","73","0","2024","2","",21,63,69,70,1558559,187683,4122,1781,"",0.70,0.20,0.22,0.22,0.22,2.15,6.07,1.00,"",4,23.5,25,65.8,33,91.7,35,100.0,661138,73.7,177493,1741.8,4075,8670.2,-119,-6.3
"12999","5","1024","73","0","2024","2","",27973,205956,206430,203490,4804347429,261765634,2801290,1800,"",1.78,2.93,2.94,2.91,1.96,2.74,2.23,0.67,"",-115,-0.4,12149,6.3,13439,7.0,11358,5.9,389937207,8.8,-15749012,-5.7,-95048,-3.3,40,2.3
"13000","1","1024","53","0","2024","2","",53,1153,1161,1192,26350477,0,0,1734,"",1.08,0.51,0.51,0.52,0.48,0.00,0.00,0.94,"",8,17.8,36,3.2,45,4.0,72,6.4,-3697849,-12.3,0,0.0,0,0.0,-334,-16.2
"13000","2","1024","53","0","2024","2","",15,9,10,10,142847,0,0,1137,"",0.38,0.01,0.01,0.01,0.01,0.00,0.00,0.76,"",15,100.0,9,100.0,10,100.0,10,100.0,142847,100.0,0,0.0,0,0.0,1137,100.0
"13000","3","1024","53","0","2024","2","",31,1281,1271,1275,18754290,0,0,1131,"",0.20,0.41,0.40,0.40,0.39,0.00,0.00,0.97,"",-1,-3.1,95,8.0,84,7.1,71,5.9,2337710,14.2,0,0.0,0,0.0,72,6.8
"13000","5","1024","53","0","2024","2","",83707,750639,751941,748977,16593766154,1396057950,16784095,1701,"",1.03,1.06,1.06,1.06,1.02,1.07,1.04,0.96,"",12547,17.6,-15336,-2.0,-8580,-1.1,-12265,-1.6,349077091,2.1,-68860613,-4.7,-658734,-3.8,62,3.8
"13001","5","1024","73","0","2024","2","",32,160,148,148,1946326,265056,2493,985,"",0.31,0.14,0.13,0.14,0.09,0.12,0.11,0.66,"",-1,-3.0,14,9.6,0,0.0,6,4.2,-392778,-16.8,-95193,-26.4,106,4.4,-253,-20.4
"13003","5","1024","73","0","2024","2","",11,89,104,102,994440,221615,1526,778,"",0.43,0.29,0.33,0.33,0.20,0.40,0.47,0.62,"",3,37.5,9,11.2,24,30.0,18,21.4,178967,21.9,41795,23.2,-45,-2.9,7,0.9
"13005","5","1024","73","0","2024","2","",36,327,335,320,3355222,941183,14209,788,"",0.59,0.58,0.56,0.56,0.36,0.72,1.06,0.64,"",7,24.1,-127,-28.0,-83,-19.9,-82,-20.4,-1481762,-30.6,-323027,-25.6,-3189,-18.3,-88,-10.0
"13007","5","1024","73","0","2024","2","N",4,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13009","5","1024","73","0","2024","2","",110,1038,1034,1024,10959738,1978137,21457,817,"",0.53,0.44,0.44,0.44,0.32,0.45,0.42,0.72,"",5,4.8,10,1.0,30,3.0,23,2.3,511618,4.9,62435,3.3,1617,8.2,22,2.8
"13011","5","1024","73","0","2024","2","",42,499,496,480,8653888,1495901,4923,1354,"",0.52,0.70,0.70,0.68,0.82,0.88,0.27,1.19,"",0,0.0,-227,-31.3,-244,-33.0,-208,-30.2,-1471058,-14.5,-842808,-36.0,-24821,-83.4,269,24.8
"13013","5","1024","73","0","2024","2","",271,2126,2168,2212,25290704,4723547,31988,897,"",0.75,0.61,0.62,0.63,0.42,0.72,0.48,0.68,"",40,17.3,198,10.3,183,9.2,357,19.2,3960353,18.6,-431022,-8.4,-23308,-42.2,44,5.2
"13015","1","1024","73","0","2024","2","",1,33,34,35,608596,0,0,1377,"",2.67,1.52,1.56,1.60,1.42,0.00,0.00,0.91,"",0,0.0,-4,-10.8,-3,-8.1,-2,-5.4,-306482,-33.5,0,0.0,0,0.0,-525,-27.6
"13015","5","1024","73","0","2024","2","",429,4887,5102,4962,69542801,10704597,102197,1073,"",0.69,0.72,0.75,0.73,0.54,0.84,0.73,0.74,"",43,11.1,445,10.0,561,12.4,411,9.0,7563130,12.2,792746,8.0,271,0.3,16,1.5
"13017","5","1024","73","0","2024","2","",37,522,491,499,5903564,1521679,12134,901,"",0.47,0.61,0.58,0.59,0.47,0.95,0.73,0.80,"",4,12.1,142,37.4,121,32.7,87,21.1,640231,12.2,314505,26.1,4749,64.3,-144,-13.8
"13019","5","1024","73","0","2024","2","",27,191,192,201,2262103,431993,2058,894,"",0.40,0.34,0.34,0.36,0.29,0.38,0.19,0.83,"",0,0.0,10,5.5,11,6.1,14,7.5,221290,10.8,15442,3.7,-3216,-61.0,36,4.2
"13021","3","1024","73","0","2024","2","",6,169,168,170,2329873,0,0,1060,"",3.17,3.33,3.31,3.32,3.88,0.00,0.00,1.17,"",0,0.0,11,7.0,10,6.3,15,9.7,130427,5.9,0,0.0,0,0.0,-18,-1.7
"13021","5","1024","73","0","2024","2","",746,8016,7967,8053,120022756,13812302,113729,1152,"",0.75,0.70,0.70,0.70,0.59,0.69,0.56,0.84,"",35,4.9,-807,-9.1,-739,-8.5,-704,-8.0,-2847391,-2.3,-1878669,-12.0,-17926,-13.6,73,6.8
"13023","5","1024","73","0","2024","2","",26,184,183,186,2991274,430128,5697,1248,"",0.57,0.43,0.43,0.43,0.46,0.47,0.52,1.07,"",2,8.3,-6,-3.2,3,1.7,-4,-2.1,60097,2.1,-369117,-46.2,167,3.0,40,3.3
"13025","5","1024","73","0","2024","2","",18,44,41,38,404610,73718,477,759,"",0.33,0.12,0.11,0.10,0.07,0.12,0.07,0.68,"",-3,-14.3,-1,-2.2,-5,-10.9,-2,-5.0,-1538,-0.4,-13923,-15.9,-723,-60.2,44,6.2
"13027","5","1024","73","0","2024","2","",24,186,193,192,2482272,443533,5833,1003,"",0.37,0.39,0.40,0.40,0.34,0.49,0.77,0.85,"",1,4.3,47,33.8,53,37.9,49,34.3,758272,44.0,78583,21.5,3244,125.3,60,6.4
"13029","5","1024","73","0","2024","2","",181,686,739,753,9864700,2004720,32505,1045,"",0.80,0.41,0.45,0.46,0.35,0.51,0.68,0.81,"",27,17.5,111,19.3,158,27.2,159,26.8,1608388,19.5,796879,66.0,15041,86.1,-44,-4.0
"13031","5","1024","73","0","2024","2","",280,2009,1966,1898,24707782,4427833,37780,971,"",0.69,0.48,0.48,0.47,0.39,0.54,0.46,0.81,"",28,11.1,59,3.0,72,3.8,143,8.1,4480889,22.2,268150,6.4,-1089,-2.8,137,16.4
"13033","5","1024","73","0","2024","2","",54,460,329,317,10560871,913086,7480,2204,"",0.54,0.42,0.31,0.30,0.39,0.62,0.39,1.16,"",-3,-5.3,-68,-12.9,-185,-36.0,-191,-37.6,-8790343,-45.4,370698,68.3,-1912,-20.4,-677,-23.5
"13035","5","1024","73","0","2024","2","",62,340,320,318,5049781,695317,9181,1192,"",0.54,0.28,0.26,0.26,0.26,0.29,0.32,0.97,"",6,10.7,-20,-5.6,-62,-16.2,-58,-15.4,-67980,-1.3,-39532,-5.4,2283,33.1,136,12.9
"13037","5","1024","73","0","2024","2","N",5,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13039","1","1024","73","0","2024","2","",1,95,96,96,2377327,0,0,1912,"",6.62,12.78,12.83,12.69,15.99,0.00,0.00,1.25,"",0,0.0,7,8.0,10,11.6,8,9.1,349134,17.2,0,0.0,0,0.0,126,7.1
"13039","5","1024","73","0","2024","2","",196,1571,1553,1598,26599250,2233725,34784,1300,"",0.78,0.68,0.67,0.68,0.60,0.61,0.81,0.89,"",14,7.7,-352,-18.3,-394,-20.2,-380,-19.2,-7451683,-21.9,-2047962,-47.8,-56990,-62.1,-44,-3.3
"13043","5","1024","73","0","2024","2","",36,244,219,226,2281279,422935,4368,764,"",0.63,0.56,0.50,0.52,0.37,0.45,0.51,0.69,"",1,2.9,-26,-9.6,-33,-13.1,-12,-5.0,-185635,-7.5,4957,1.2,-174,-3.8,15,2.0
"13045","5","1024","73","0","2024","2","",400,4501,4479,4527,73644283,10753817,84962,1258,"",0.69,0.68,0.68,0.69,0.61,0.90,0.71,0.90,"",43,12.0,12,0.3,-16,-0.4,95,2.1,5097669,7.4,-1177288,-9.9,-3864,-4.4,79,6.7
"13047","5","1024","73","0","2024","2","",155,770,782,795,11498001,1471032,15050,1131,"",0.60,0.33,0.33,0.33,0.32,0.30,0.31,0.98,"",22,16.5,172,28.8,211,37.0,225,39.5,5067048,78.8,329517,28.9,4463,42.2,278,32.6
"13049","5","1024","73","0","2024","2","",23,510,479,455,7494523,1099572,3389,1198,"",0.57,1.64,1.54,1.50,1.53,1.74,1.00,0.98,"",4,21.1,131,34.6,134,38.8,107,30.7,1930716,34.7,449675,69.2,-1371,-28.8,0,0.0
"13051","1","1024","73","0","2024","2","",2,407,403,426,8475265,0,0,1582,"",1.47,5.10,5.05,5.27,4.96,0.00,0.00,0.96,"",-1,-33.3,-11,-2.6,-10,-2.4,6,1.4,-3110001,-26.8,0,0.0,0,0.0,-555,-26.0
"13051","5","1024","73","0","2024","2","",1895,20490,20361,20078,275386057,50556376,552472,1043,"",0.84,0.82,0.82,0.81,0.54,0.98,0.85,0.66,"",170,9.9,-348,-1.7,-73,-0.4,-47,-0.2,6962796,2.6,-932775,-1.8,-34355,-5.9,34,3.4
"13053","5","1024","73","0","2024","2","",39,974,956,969,13458241,752916,11233,1071,"",1.42,3.24,3.22,3.21,2.73,1.68,1.75,0.84,"",-5,-11.4,-292,-23.1,-312,-24.6,-295,-23.3,-4363306,-24.5,-317668,-29.7,-9877,-46.8,-12,-1.1
"13055","3","1024","73","0","2024","2","",1,5,5,5,44774,0,0,689,"",6.58,1.57,1.55,1.55,1.45,0.00,0.00,0.93,"",0,0.0,0,0.0,0,0.0,0,0.0,8313,22.8,0,0.0,0,0.0,128,22.8
"13055","5","1024","73","0","2024","2","",28,92,98,84,1038656,256835,2859,875,"",0.35,0.13,0.14,0.12,0.10,0.21,0.29,0.78,"",-1,-3.4,-6,-6.1,10,11.4,-6,-6.7,-72020,-6.5,-13405,-5.0,-2809,-49.6,-54,-5.8
"13057","3","1024","73","0","2024","2","",1,70,71,74,1120509,0,0,1203,"",0.32,1.46,1.46,1.53,1.96,0.00,0.00,1.32,"",0,0.0,1,1.4,1,1.4,8,12.1,88004,8.5,0,0.0,0,0.0,41,3.5
"13057","5","1024","73","0","2024","2","",1719,7839,7786,7760,119703354,16130364,178136,1181,"",1.03,0.72,0.71,0.72,0.62,0.74,0.69,0.86,"",235,15.8,280,3.7,206,2.7,151,2.0,5618912,4.9,-220308,-1.3,14292,8.7,24,2.1
"13059","5","1024","73","0","2024","2","",668,5410,5363,5239,75506623,10280649,76879,1088,"",0.81,0.51,0.51,0.51,0.38,0.68,0.45,0.74,"",63,10.4,74,1.4,152,2.9,37,0.7,2871577,4.0,-340679,-3.2,-18832,-19.7,24,2.3
"13061","1","1024","73","0","2024","2","",1,28,29,29,650514,0,0,1746,"",110.35,101.48,105.36,105.05,188.27,0.00,0.00,1.81,"",0,0.0,2,7.7,3,11.5,2,7.4,-67596,-9.4,0,0.0,0,0.0,-352,-16.8
"13061","5","1024","73","0","2024","2","N",3,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13063","1","1024","73","0","2024","2","",1,8,8,8,228854,0,0,2201,"",1.53,0.13,0.13,0.13,0.14,0.00,0.00,1.11,"",0,0.0,2,33.3,2,33.3,2,33.3,47824,26.4,0,0.0,0,0.0,-120,-5.2
"13063","5","1024","73","0","2024","2","",673,9576,9509,9561,109299332,24661582,267675,881,"",0.62,0.50,0.50,0.51,0.23,0.76,0.76,0.46,"",60,9.8,419,4.6,398,4.4,-218,-2.2,964173,0.9,-1976767,-7.4,-72047,-21.2,-10,-1.1
"13065","5","1024","73","0","2024","2","",18,168,166,165,1630251,348882,1837,754,"",0.47,0.45,0.44,0.46,0.28,0.46,0.22,0.63,"",-4,-18.2,-32,-16.0,-15,-8.3,-17,-9.3,-7807,-0.5,-105265,-23.2,-877,-32.3,83,12.4
"13067","1","1024","73","0","2024","2","",2,10,10,10,241698,0,0,1859,"",0.56,0.06,0.06,0.05,0.05,0.00,0.00,0.92,"",0,0.0,-2,-16.7,-2,-16.7,-1,-9.1,-26664,-9.9,0,0.0,0,0.0,90,5.1
"13067","3","1024","73","0","2024","2","",5,281,277,304,5285126,0,0,1415,"",0.45,1.13,1.11,1.21,1.27,0.00,0.00,1.10,"",0,0.0,12,4.5,16,6.1,6,2.0,620866,13.3,0,0.0,0,0.0,115,8.8
"13067","5","1024","73","0","2024","2","",6766,77196,77431,77692,1817637648,146480910,1994995,1806,"",1.15,1.38,1.38,1.38,1.28,1.34,1.42,0.93,"",631,10.3,-3741,-4.6,-2959,-3.7,-2799,-3.5,-65936678,-3.5,7623194,5.5,499779,33.4,8,0.4
