"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"15009","3","1024","73","0","2024","1","",14,237,236,238,4642722,0,0,1507,"",4.48,5.15,5.08,5.09,7.85,0.00,0.00,1.54,"",0,0.0,10,4.4,3,1.3,-13,-5.2,153947,3.4,0,0.0,0,0.0,50,3.4
"15009","5","1024","73","0","2024","1","",1374,6450,6615,6669,100504199,92777215,1366164,1175,"",0.84,0.61,0.62,0.63,0.45,0.54,0.52,0.73,"",63,4.8,-490,-7.1,-395,-5.6,-292,-4.2,-1235118,-1.2,55124,0.1,-1033180,-43.1,52,4.6
"15999","1","1024","73","0","2024","1","",5,19,21,21,506403,0,0,1916,"",4.59,6.84,7.48,7.54,5.33,0.00,0.00,0.73,"",2,66.7,3,18.8,2,10.5,3,16.7,137020,37.1,0,0.0,0,0.0,308,19.2
"15999","5","1024","73","0","2024","1","",174,504,521,525,21443626,18646565,280284,3193,"",0.10,0.59,0.60,0.61,0.67,0.69,0.44,1.12,"",37,27.0,107,27.0,125,31.6,134,34.3,2183573,11.3,2395399,14.7,-210986,-42.9,-561,-14.9
"16000","1","1024","53","0","2024","1","",9,160,164,166,3700738,0,0,1743,"",0.71,0.41,0.42,0.42,0.51,0.00,0.00,1.22,"",1,12.5,9,6.0,10,6.5,11,7.1,363675,10.9,0,0.0,0,0.0,69,4.1
"16000","2","1024","53","0","2024","1","",24,374,380,389,9051269,1776078,17761,1827,"",2.34,1.84,1.85,1.89,2.80,4.53,24.73,1.50,"",0,0.0,51,15.8,52,15.9,57,17.2,2056893,29.4,870808,96.2,8708,96.2,185,11.3
"16000","3","1024","53","0","2024","1","",20,274,276,280,3431313,1182026,6426,954,"",0.51,0.52,0.52,0.52,0.52,0.74,0.56,1.00,"",0,0.0,-7,-2.5,-9,-3.2,-11,-3.8,234613,7.3,176116,17.5,2423,60.5,93,10.8
"16000","5","1024","53","0","2024","1","",21865,103284,104295,105432,2118219221,1672875710,13227353,1562,"",1.06,0.86,0.86,0.87,0.86,0.92,0.91,1.00,"",2670,13.9,539,0.5,-286,-0.3,282,0.3,152948108,7.8,100795043,6.4,3324672,33.6,111,7.6
"16001","1","1024","73","0","2024","1","",3,50,51,52,1156610,0,0,1745,"",0.90,0.38,0.39,0.39,0.40,0.00,0.00,1.03,"",0,0.0,7,16.3,6,13.3,7,15.6,169232,17.1,0,0.0,0,0.0,32,1.9
"16001","2","1024","73","0","2024","1","",1,156,159,162,3496816,0,0,1692,"",0.37,2.27,2.29,2.32,2.71,0.00,0.00,1.18,"",0,0.0,32,25.8,33,26.2,32,24.6,994773,39.8,0,0.0,0,0.0,173,11.4
"16001","3","1024","73","0","2024","1","",1,1,1,1,14343,0,0,1103,"",0.10,0.01,0.01,0.01,0.01,0.00,0.00,0.98,"",0,0.0,0,0.0,0,0.0,0,0.0,321,2.3,0,0.0,0,0.0,24,2.2
"16001","5","1024","73","0","2024","1","",6362,45626,46035,46768,1012730272,848047268,6482974,1688,"",1.16,1.12,1.12,1.13,1.04,1.20,1.16,0.92,"",731,13.0,-260,-0.6,-406,-0.9,175,0.4,102464529,11.3,74175418,9.6,1945015,42.9,176,11.6
"16003","5","1024","73","0","2024","1","",26,41,41,40,926030,580878,4454,1752,"",0.61,0.30,0.30,0.29,0.37,0.34,0.24,1.26,"",4,18.2,8,24.2,7,20.6,5,14.3,466525,101.5,123071,26.9,1802,67.9,712,68.5
"16005","2","1024","73","0","2024","1","",1,16,16,16,444518,0,0,2137,"",3.06,1.78,1.77,1.77,3.84,0.00,0.00,2.16,"",0,0.0,-1,-5.9,-1,-5.9,-1,-5.9,22506,5.3,0,0.0,0,0.0,227,11.9
"16005","3","1024","73","0","2024","1","",1,41,41,41,403223,0,0,757,"",0.80,1.77,1.76,1.76,1.73,0.00,0.00,0.98,"",0,0.0,-20,-32.8,-20,-32.8,-20,-32.8,-119589,-22.9,0,0.0,0,0.0,98,14.9
"16005","5","1024","73","0","2024","1","",479,4271,4273,4229,61410816,56467753,412079,1110,"",0.73,0.81,0.80,0.79,0.70,0.86,0.83,0.88,"",36,8.1,609,16.6,546,14.6,469,12.5,8802407,16.7,8031005,16.6,143508,53.4,21,1.9
"16007","5","1024","73","0","2024","1","",33,310,318,314,3736039,3678447,33203,915,"",0.58,1.14,1.18,1.19,1.05,1.76,1.94,0.90,"",-1,-2.9,-3,-1.0,-14,-4.2,-28,-8.2,-59268,-1.6,-88411,-2.3,7855,31.0,28,3.2
"16009","2","1024","73","0","2024","1","",1,3,3,3,41670,0,0,1068,"",23.19,3.69,3.69,3.71,3.28,0.00,0.00,0.89,"",0,0.0,0,0.0,0,0.0,0,0.0,2110,5.3,0,0.0,0,0.0,54,5.3
"16009","3","1024","73","0","2024","1","",1,8,8,8,129420,0,0,1244,"",6.02,3.82,3.82,3.82,5.05,0.00,0.00,1.32,"",0,0.0,0,0.0,0,0.0,0,0.0,5977,4.8,0,0.0,0,0.0,57,4.8
"16009","5","1024","73","0","2024","1","",37,103,103,96,2051246,1919336,16873,1567,"",0.42,0.21,0.21,0.20,0.21,0.31,0.37,1.02,"",2,5.7,10,10.8,4,4.0,-6,-5.9,-46141,-2.2,-34648,-1.8,3238,23.7,-79,-4.8
"16011","2","1024","73","0","2024","1","",1,5,5,5,152800,0,0,2351,"",6.51,1.33,1.31,1.31,3.18,0.00,0.00,2.41,"",0,0.0,0,0.0,0,0.0,0,0.0,7736,5.3,0,0.0,0,0.0,119,5.3
"16011","5","1024","73","0","2024","1","",183,619,610,643,7111608,6786024,54644,877,"",0.59,0.28,0.27,0.29,0.20,0.25,0.28,0.70,"",12,7.0,-7,-1.1,-7,-1.1,20,3.2,7096,0.1,135475,2.0,13096,31.5,-2,-0.2
"16013","2","1024","73","0","2024","1","",1,2,2,2,55570,0,0,2137,"",4.35,0.57,0.57,0.57,1.02,0.00,0.00,1.80,"",0,0.0,0,0.0,0,0.0,0,0.0,2815,5.3,0,0.0,0,0.0,108,5.3
"16013","3","1024","73","0","2024","1","",1,0,0,0,1500,0,0,0,"",1.13,0.00,0.00,0.00,0.01,0.00,0.00,0.00,"",0,0.0,-2,-100.0,-2,-100.0,-2,-100.0,750,100.0,0,0.0,0,0.0,-29,-100.0
"16013","5","1024","73","0","2024","1","",471,1441,1440,1375,26261056,23098958,207488,1424,"",1.01,0.70,0.69,0.66,0.64,0.73,0.81,0.94,"",48,11.3,-102,-6.6,-23,-1.6,-161,-10.5,-819043,-3.0,-1042126,-4.3,34820,20.2,48,3.5
"16015","5","1024","73","0","2024","1","",37,61,61,47,505929,505929,4416,691,"",0.68,0.21,0.21,0.17,0.16,0.24,0.20,0.81,"",1,2.8,12,24.5,-11,-15.3,-5,-9.6,-96580,-16.0,-96580,-16.0,-203,-4.4,-113,-14.1
"16017","1","1024","73","0","2024","1","",1,37,38,39,897363,0,0,1817,"",3.22,5.08,5.21,5.34,7.84,0.00,0.00,1.50,"",0,0.0,-2,-5.1,0,0.0,0,0.0,28582,3.3,0,0.0,0,0.0,89,5.2
"16017","2","1024","73","0","2024","1","",1,7,7,7,175962,0,0,1934,"",3.96,1.83,1.83,1.83,3.46,0.00,0.00,1.89,"",0,0.0,-1,-12.5,-1,-12.5,-1,-12.5,8910,5.3,0,0.0,0,0.0,328,20.4
"16017","3","1024","73","0","2024","1","",1,27,28,27,491430,0,0,1383,"",1.03,2.74,2.84,2.72,4.78,0.00,0.00,1.73,"",0,0.0,4,17.4,5,21.7,4,17.4,90367,22.5,0,0.0,0,0.0,42,3.1
"16017","5","1024","73","0","2024","1","",439,1086,1108,1123,21037985,17597289,147111,1464,"",0.86,0.48,0.49,0.50,0.55,0.57,0.53,1.12,"",59,15.5,33,3.1,57,5.4,57,5.3,2160077,11.4,1339596,8.2,42523,40.7,90,6.6
"16019","2","1024","73","0","2024","1","",1,15,15,15,324130,0,0,1662,"",1.76,1.02,1.01,1.02,1.68,0.00,0.00,1.66,"",0,0.0,-2,-11.8,-2,-11.8,-2,-11.8,16413,5.3,0,0.0,0,0.0,270,19.4
"16019","3","1024","73","0","2024","1","",2,25,26,25,348635,0,0,1059,"",0.91,0.66,0.68,0.65,0.90,0.00,0.00,1.35,"",0,0.0,0,0.0,0,0.0,-1,-3.8,41795,13.6,0,0.0,0,0.0,139,15.1
"16019","5","1024","73","0","2024","1","",992,6278,6306,6278,118085640,98607447,723107,1445,"",0.86,0.72,0.72,0.72,0.81,0.81,0.77,1.12,"",80,8.8,4,0.1,-100,-1.6,-94,-1.5,3797545,3.3,5362718,5.8,202334,38.9,61,4.4
"16021","2","1024","73","0","2024","1","",1,2,2,2,69452,0,0,2671,"",16.32,2.15,2.14,2.14,5.90,0.00,0.00,2.75,"",0,0.0,0,0.0,0,0.0,0,0.0,3517,5.3,0,0.0,0,0.0,135,5.3
"16021","5","1024","73","0","2024","1","",84,241,237,250,3346327,2884373,24273,1061,"",0.68,0.44,0.43,0.45,0.38,0.46,0.42,0.85,"",8,10.5,-13,-5.1,-14,-5.6,-11,-4.2,425099,14.6,329494,12.9,8567,54.5,181,20.6
"16023","5","1024","73","0","2024","1","",30,9102,9067,9062,271476242,91092982,606617,2301,"",0.99,6.26,6.25,6.26,4.79,4.39,4.06,0.77,"",0,0.0,484,5.6,397,4.6,364,4.2,27456349,11.3,7900778,9.5,-3499,-0.6,134,6.2
"16025","5","1024","73","0","2024","1","",12,22,21,21,387046,360015,2546,1396,"",0.75,0.40,0.39,0.39,0.37,0.52,0.52,0.93,"",-1,-7.7,-2,-8.3,-4,-16.0,-5,-19.2,-182153,-32.0,-122491,-25.4,16,0.6,-355,-20.3
"16027","2","1024","73","0","2024","1","",1,18,18,18,316532,0,0,1353,"",1.11,0.86,0.85,0.85,1.10,0.00,0.00,1.29,"",0,0.0,-2,-10.0,-2,-10.0,-2,-10.0,16027,5.3,0,0.0,0,0.0,197,17.0
"16027","3","1024","73","0","2024","1","",1,11,11,14,182078,0,0,1167,"",0.29,0.20,0.20,0.25,0.31,0.00,0.00,1.42,"",0,0.0,0,0.0,0,0.0,-1,-6.7,12717,7.5,0,0.0,0,0.0,111,10.5
"16027","5","1024","73","0","2024","1","",1456,6769,6986,7292,100377232,89362748,771351,1101,"",0.80,0.55,0.56,0.58,0.46,0.51,0.52,0.82,"",226,18.4,478,7.6,265,3.9,401,5.8,13311990,15.3,8606836,10.7,231465,42.9,92,9.1
"16029","5","1024","73","0","2024","1","",40,142,144,165,2468908,2447718,23168,1263,"",0.61,0.28,0.29,0.32,0.22,0.25,0.33,0.73,"",-2,-4.8,-9,-6.0,1,0.7,-5,-2.9,-558650,-18.5,-356011,-12.7,4134,21.7,-243,-16.1
"16031","2","1024","73","0","2024","1","",1,7,7,8,185219,0,0,1943,"",8.70,2.38,2.36,2.70,4.86,0.00,0.00,1.96,"",0,0.0,-2,-22.2,-2,-22.2,-1,-11.1,9378,5.3,0,0.0,0,0.0,440,29.3
"16031","3","1024","73","0","2024","1","",2,88,90,92,1170725,1132459,5311,1001,"",4.52,11.61,11.75,12.00,15.21,53.75,39.45,1.29,"",0,0.0,8,10.0,8,9.8,7,8.2,171865,17.2,166338,17.2,1968,58.9,68,7.3
"16031","5","1024","73","0","2024","1","",116,544,575,567,8732257,6833169,52734,1195,"",0.50,0.31,0.33,0.32,0.30,0.28,0.31,0.94,"",9,8.4,-109,-16.7,-95,-14.2,-84,-12.9,-75305,-0.9,-151813,-2.2,8987,20.5,165,16.0
"16033","5","1024","73","0","2024","1","",6,9,9,9,580877,195998,1023,4965,"",0.61,0.22,0.22,0.22,0.63,0.37,0.28,2.90,"",-2,-25.0,-2,-18.2,-1,-10.0,-1,-10.0,-36295,-5.9,-1748,-0.9,202,24.6,371,8.1
"16035","1","1024","73","0","2024","1","",1,52,53,54,1171249,0,0,1700,"",22.44,42.14,43.05,44.68,59.46,0.00,0.00,1.37,"",0,0.0,4,8.3,3,6.0,3,5.9,119666,11.4,0,0.0,0,0.0,71,4.4
"16035","2","1024","73","0","2024","1","",1,2,2,2,97237,0,0,3740,"",27.62,3.09,3.10,3.15,11.11,0.00,0.00,3.57,"",0,0.0,0,0.0,0,0.0,0,0.0,4922,5.3,0,0.0,0,0.0,189,5.3
"16035","3","1024","73","0","2024","1","",1,1,1,1,150,0,0,12,"",7.17,0.60,0.60,0.61,0.01,0.00,0.00,0.01,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"16035","5","1024","73","0","2024","1","",33,61,60,59,1046381,1046161,8340,1342,"",0.45,0.16,0.16,0.16,0.16,0.30,0.22,1.00,"",3,10.0,-13,-17.6,-15,-20.0,-13,-18.1,-82287,-7.3,-73785,-6.6,2042,32.4,163,13.8
"16037","5","1024","73","0","2024","1","",30,58,60,59,1034444,970260,8990,1349,"",0.49,0.30,0.31,0.31,0.36,0.48,0.64,1.16,"",-1,-3.2,-9,-13.4,-10,-14.3,-15,-20.3,73303,7.6,131356,15.7,1430,18.9,298,28.4
"16039","1","1024","73","0","2024","1","",1,1,2,1,8330,0,0,481,"",10.35,0.29,0.58,0.29,0.17,0.00,0.00,0.43,"",0,0.0,1,100.0,2,100.0,1,100.0,8330,100.0,0,0.0,0,0.0,481,100.0
"16039","2","1024","73","0","2024","1","",1,5,5,5,69453,0,0,1069,"",12.74,2.80,2.77,2.77,3.10,0.00,0.00,1.12,"",0,0.0,0,0.0,0,0.0,0,0.0,3517,5.3,0,0.0,0,0.0,55,5.4
"16039","5","1024","73","0","2024","1","",112,368,382,386,4228790,3804339,30752,859,"",0.71,0.35,0.36,0.36,0.25,0.34,0.37,0.70,"",11,10.9,96,35.3,91,31.3,101,35.4,969450,29.7,843180,28.5,12233,66.1,-28,-3.2
"16041","5","1024","73","0","2024","1","",83,200,209,221,3778301,3451996,28245,1384,"",0.72,0.35,0.36,0.38,0.45,0.57,0.62,1.24,"",9,12.2,-91,-31.3,-99,-32.1,-94,-29.8,-1204601,-24.2,-1152776,-25.0,-5637,-16.6,126,10.0
"16043","5","1024","73","0","2024","1","",59,200,194,195,2445274,2444637,20921,958,"",0.50,0.42,0.40,0.40,0.34,0.57,0.59,0.84,"",6,11.3,-15,-7.0,-21,-9.8,-21,-9.7,-67736,-2.7,-65675,-2.6,4623,28.4,60,6.7
"16045","2","1024","73","0","2024","1","",1,2,2,2,78711,0,0,3027,"",13.77,1.86,1.85,1.86,6.26,0.00,0.00,3.38,"",0,0.0,0,0.0,0,0.0,0,0.0,3986,5.3,0,0.0,0,0.0,153,5.3
"16045","3","1024","73","0","2024","1","",1,4,4,5,49567,49567,1115,880,"",3.58,1.44,1.43,1.80,1.95,8.06,22.08,1.26,"",0,0.0,0,0.0,0,0.0,1,25.0,9778,24.6,9778,24.6,455,68.9,115,15.0
"16045","5","1024","73","0","2024","1","",92,260,250,243,3400080,3371366,31892,1042,"",0.63,0.41,0.39,0.38,0.36,0.48,0.50,0.91,"",10,12.2,-12,-4.4,-20,-7.4,-42,-14.7,98771,3.0,107690,3.3,7197,29.1,121,13.1
"16047","5","1024","73","0","2024","1","",52,120,111,117,1669210,1663520,11648,1107,"",0.41,0.13,0.12,0.12,0.10,0.13,0.15,0.83,"",5,10.6,-17,-12.4,-21,-15.9,-15,-11.4,-620920,-27.1,-493157,-22.9,1394,13.6,-211,-16.0
"16049","2","1024","73","0","2024","1","",1,3,3,3,27784,0,0,712,"",13.73,2.78,2.74,2.73,2.16,0.00,0.00,0.79,"",0,0.0,0,0.0,0,0.0,0,0.0,1407,5.3,0,0.0,0,0.0,36,5.3
"16049","5","1024","73","0","2024","1","",62,144,146,154,1861295,1831608,13801,967,"",0.42,0.23,0.23,0.24,0.19,0.31,0.29,0.83,"",-1,-1.6,-7,-4.6,-4,-2.7,-5,-3.1,7989,0.4,48308,2.7,3399,32.7,37,4.0
"16051","3","1024","73","0","2024","1","",3,13,13,13,78708,0,0,466,"",6.61,2.25,2.24,2.23,1.44,0.00,0.00,0.64,"",0,0.0,2,18.2,2,18.2,2,18.2,4170,5.6,0,0.0,0,0.0,-55,-10.6
"16051","5","1024","73","0","2024","1","",146,349,355,360,5490291,4766718,36936,1191,"",0.61,0.26,0.27,0.27,0.27,0.27,0.28,1.00,"",24,19.7,18,5.4,-3,-0.8,2,0.6,801515,17.1,408815,9.4,9442,34.3,158,15.3
"16053","5","1024","73","0","2024","1","",87,517,519,521,7421136,7384388,62228,1100,"",0.46,0.31,0.30,0.30,0.25,0.28,0.35,0.83,"",10,13.0,-14,-2.6,-18,-3.4,-19,-3.5,25557,0.3,60887,0.8,17614,39.5,39,3.7
"16055","1","1024","73","0","2024","1","",1,8,8,8,160916,0,0,1547,"",0.93,0.25,0.25,0.25,0.29,0.00,0.00,1.13,"",0,0.0,1,14.3,0,0.0,0,0.0,106,0.1,0,0.0,0,0.0,-66,-4.1
"16055","2","1024","73","0","2024","1","",1,21,21,22,490815,0,0,1770,"",1.14,1.27,1.27,1.31,1.96,0.00,0.00,1.53,"",0,0.0,-3,-12.5,-4,-16.0,-3,-12.0,24851,5.3,0,0.0,0,0.0,317,21.8
"16055","3","1024","73","0","2024","1","",2,26,26,26,316535,0,0,936,"",0.59,0.61,0.61,0.60,0.63,0.00,0.00,1.03,"",0,0.0,1,4.0,1,4.0,1,4.0,29023,10.1,0,0.0,0,0.0,51,5.8
"16055","5","1024","73","0","2024","1","",1654,6222,6302,6419,104450113,93637940,836356,1272,"",0.94,0.64,0.64,0.65,0.55,0.68,0.72,0.86,"",238,16.8,-76,-1.2,-113,-1.8,-69,-1.1,4832055,4.9,4536543,5.1,234165,38.9,75,6.3
"16057","2","1024","73","0","2024","1","",1,3,3,3,101865,0,0,2612,"",6.78,0.85,0.84,0.84,2.15,0.00,0.00,2.54,"",0,0.0,0,0.0,0,0.0,0,0.0,5158,5.3,0,0.0,0,0.0,132,5.3
"16057","5","1024","73","0","2024","1","",220,938,944,947,15927893,14946557,110541,1299,"",0.74,0.45,0.45,0.45,0.44,0.82,0.80,0.99,"",35,18.9,-55,-5.5,-43,-4.4,-55,-5.5,-846284,-5.0,-711189,-4.5,17020,18.2,1,0.1
"16059","2","1024","73","0","2024","1","",1,2,2,2,69457,0,0,2671,"",21.68,3.16,3.16,3.14,8.52,0.00,0.00,2.70,"",0,0.0,0,0.0,0,0.0,0,0.0,3517,5.3,0,0.0,0,0.0,135,5.3
"16059","5","1024","73","0","2024","1","",55,159,165,167,3705922,2754295,22954,1742,"",0.59,0.43,0.44,0.44,0.60,0.76,0.74,1.38,"",3,5.8,-8,-4.8,3,1.9,-2,-1.2,185204,5.3,161446,6.2,6345,38.2,111,6.8
"16061","5","1024","73","0","2024","1","",22,74,73,59,1063873,951842,7393,1192,"",0.46,0.33,0.33,0.27,0.34,0.40,0.36,1.09,"",2,10.0,5,7.2,3,4.3,-15,-20.3,-190501,-15.2,-156924,-14.2,511,7.4,-167,-12.3
"16063","5","1024","73","0","2024","1","",16,76,81,74,756143,756143,4353,755,"",0.38,0.32,0.34,0.31,0.19,0.26,0.20,0.59,"",0,0.0,2,2.7,7,9.5,0,0.0,-32796,-4.2,-32796,-4.2,1041,31.4,-65,-7.9
"16065","2","1024","73","0","2024","1","",1,1,1,1,101868,0,0,7836,"",5.84,0.25,0.24,0.24,2.25,0.00,0.00,9.27,"",0,0.0,0,0.0,0,0.0,0,0.0,5157,5.3,0,0.0,0,0.0,397,5.3
"16065","5","1024","73","0","2024","1","",316,2079,2129,2205,22141220,20250308,170308,797,"",0.91,0.86,0.87,0.90,0.65,0.92,1.03,0.74,"",58,22.5,-34,-1.6,-85,-3.8,-50,-2.2,761087,3.6,639505,3.3,50987,42.7,47,6.3
"16067","5","1024","73","0","2024","1","",77,259,250,253,12166322,3277807,21396,3685,"",0.48,0.20,0.19,0.19,0.53,0.18,0.15,2.76,"",5,6.9,2,0.8,-22,-8.1,-22,-8.0,5457329,81.3,391355,13.6,7143,50.1,1759,91.3
"16069","2","1024","73","0","2024","1","",1,13,12,13,194477,0,0,1181,"",6.44,2.45,2.23,2.41,2.52,0.00,0.00,1.07,"",0,0.0,-2,-13.3,-3,-20.0,-2,-13.3,9847,5.3,0,0.0,0,0.0,234,24.7
"16069","5","1024","73","0","2024","1","",185,1057,1033,1067,13881483,13391332,94508,1015,"",0.59,0.34,0.33,0.33,0.24,0.27,0.30,0.72,"",10,5.7,24,2.3,-12,-1.1,28,2.7,1453317,11.7,1570702,13.3,30988,48.8,95,10.3
"16071","5","1024","73","0","2024","1","",17,28,28,27,631365,617723,5274,1755,"",0.47,0.11,0.11,0.11,0.20,0.41,0.46,1.77,"",0,0.0,2,7.7,0,0.0,0,0.0,81467,14.8,67828,12.3,1885,55.6,188,12.0
"16073","5","1024","73","0","2024","1","",30,201,199,204,3460896,3202901,19081,1322,"",0.36,0.43,0.41,0.41,0.48,0.55,0.42,1.16,"",1,3.4,46,29.7,37,22.8,46,29.1,570724,19.7,422226,15.2,6326,49.6,-82,-5.8
"16075","2","1024","73","0","2024","1","",1,2,2,2,152796,0,0,5877,"",11.68,1.19,1.18,1.18,6.93,0.00,0.00,5.86,"",0,0.0,0,0.0,0,0.0,0,0.0,7737,5.3,0,0.0,0,0.0,298,5.3
"16075","3","1024","73","0","2024","1","",1,22,21,21,205907,0,0,742,"",3.03,5.08,4.82,4.78,4.63,0.00,0.00,0.95,"",0,0.0,0,0.0,-2,-8.7,-2,-8.7,18147,9.7,0,0.0,0,0.0,105,16.5
"16075","5","1024","73","0","2024","1","",125,623,633,648,8008943,7866078,67658,971,"",0.72,0.63,0.63,0.65,0.48,0.59,0.60,0.76,"",14,12.6,3,0.5,-21,-3.2,-21,-3.1,-723214,-8.3,-664522,-7.8,11942,21.4,-66,-6.4
"16077","5","1024","73","0","2024","1","",30,63,63,66,1055712,894348,6820,1269,"",0.52,0.12,0.11,0.12,0.10,0.10,0.10,0.89,"",0,0.0,2,3.3,1,1.6,5,8.2,-49711,-4.5,-3051,-0.3,2886,73.4,-117,-8.4
"16079","2","1024","73","0","2024","1","",1,2,2,2,206700,0,0,7950,"",19.42,1.68,1.67,1.67,12.51,0.00,0.00,7.48,"",0,0.0,0,0.0,0,0.0,0,0.0,10466,5.3,0,0.0,0,0.0,403,5.3
"16079","5","1024","73","0","2024","1","",58,236,245,243,3194437,3143946,22782,1018,"",0.56,0.34,0.35,0.34,0.26,0.30,0.31,0.75,"",4,7.4,-16,-6.3,-9,-3.5,-15,-5.8,55620,1.8,34802,1.1,3527,18.3,70,7.4
"16081","5","1024","73","0","2024","1","",170,510,510,490,8979984,8129006,65634,1372,"",0.95,0.82,0.82,0.80,0.83,0.93,0.87,1.02,"",26,18.1,25,5.2,16,3.2,-2,-0.4,447807,5.2,616425,8.2,18912,40.5,33,2.5
"16083","2","1024","73","0","2024","1","",1,12,12,12,351905,0,0,2256,"",2.50,1.20,1.19,1.19,2.71,0.00,0.00,2.26,"",0,0.0,-2,-14.3,-4,-25.0,-4,-25.0,17817,5.3,0,0.0,0,0.0,580,34.6
"16083","5","1024","73","0","2024","1","",560,3890,3967,3924,48449347,43737747,335387,949,"",0.69,0.66,0.67,0.66,0.49,0.59,0.59,0.74,"",34,6.5,-22,-0.6,-14,-0.4,-22,-0.6,1145801,2.4,1783266,4.3,87921,35.5,27,2.9
"16085","2","1024","73","0","2024","1","",1,2,2,2,69454,0,0,2671,"",10.57,1.52,1.52,1.53,3.86,0.00,0.00,2.53,"",0,0.0,0,0.0,0,0.0,0,0.0,3518,5.3,0,0.0,0,0.0,135,5.3
"16085","5","1024","73","0","2024","1","",137,260,267,269,4589955,4173796,37433,1331,"",0.72,0.33,0.34,0.35,0.34,0.47,0.47,0.99,"",12,9.6,29,12.6,51,23.6,48,21.7,576184,14.4,821564,24.5,13334,55.3,-56,-4.0
"16087","3","1024","73","0","2024","1","",1,6,6,6,36410,0,0,467,"",6.99,3.33,3.36,3.35,2.29,0.00,0.00,0.68,"",0,0.0,0,0.0,0,0.0,1,20.0,-1979,-5.2,0,0.0,0,0.0,-54,-10.4
"16087","5","1024","73","0","2024","1","",36,74,74,68,729171,726820,5067,779,"",0.48,0.18,0.18,0.17,0.12,0.18,0.15,0.70,"",-1,-2.7,-12,-14.0,-23,-23.7,-30,-30.6,-407193,-35.8,-397099,-35.3,-1773,-25.9,-154,-16.5
"16999","1","1024","73","0","2024","1","",2,12,12,12,306270,0,0,1963,"",0.95,1.17,1.16,1.16,0.88,0.00,0.00,0.76,"",1,100.0,-2,-14.3,-1,-7.7,0,0.0,37759,14.1,0,0.0,0,0.0,374,23.5
"16999","2","1024","73","0","2024","1","",1,73,77,80,1776078,1776078,17761,1782,"",0.59,13.52,14.21,14.72,11.52,83.54,383.38,0.81,"",0,0.0,34,87.2,38,97.4,41,105.1,870808,96.2,870808,96.2,8708,96.2,-4,-0.2
"16999","3","1024","73","0","2024","1","",1,1,0,0,2682,0,0,619,"",0.15,0.07,0.00,0.00,0.01,0.00,0.00,0.36,"",0,0.0,0,0.0,-1,-100.0,-1,-100.0,-28729,-91.5,0,0.0,0,0.0,-1797,-74.4
"16999","5","1024","73","0","2024","1","",6598,7593,7712,7708,191425730,169215796,1572594,1920,"",1.91,2.38,2.41,2.40,1.64,1.71,1.68,0.69,"",943,16.7,-445,-5.5,-544,-6.6,-512,-6.2,-17388011,-8.3,-12210444,-6.7,133915,9.3,-46,-2.3
"17000","1","1024","53","0","2024","1","",39,1942,1932,1927,42147160,0,0,1677,"",0.77,0.70,0.69,0.69,0.57,0.00,0.00,0.82,"",5,14.7,52,2.8,50,2.7,43,2.3,2970008,7.6,0,0.0,0,0.0,79,4.9
"17000","2","1024","53","0","2024","1","N",2,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17000","3","1024","53","0","2024","1","",40,1255,1274,1431,21752706,4790248,75354,1268,"",0.25,0.33,0.34,0.38,0.33,0.55,0.32,0.94,"",-1,-2.4,28,2.3,-60,-4.5,41,2.9,1241960,6.1,307742,6.9,7219,10.6,70,5.8
"17000","5","1024","53","0","2024","1","",84973,909509,908714,914731,24511574796,10093068875,285441997,2070,"",1.02,1.06,1.05,1.05,0.98,1.01,0.97,0.93,"",3687,4.5,-31278,-3.3,-33962,-3.6,-30736,-3.3,430819773,1.8,-37061952,-0.4,11556781,4.2,106,5.4
"17001","1","1024","73","0","2024","1","",1,16,17,16,296243,0,0,1395,"",4.49,1.08,1.14,1.06,1.14,0.00,0.00,1.05,"",0,0.0,1,6.7,1,6.2,0,0.0,5334,1.8,0,0.0,0,0.0,-33,-2.3
